"","ID","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","COMMENTS","CREATED_BY_USER_ID","CREATED_DATETIME","MODIFIED_BY_USER_ID","MODIFIED_DATETIME","REF_WADS_PROGRAM_ID","REF_WADS_DEPARTMENT_ID","IS_ACTIVE","IS_MANUAL_ENTRY_ALLOWED"
"1839",4361,"1157EP","Reject-Commercial Avian Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Avian byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",40,2,FALSE,TRUE
"1840",4362,"1157ED","Reject-Commercial Dairy Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Dairy byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",40,2,FALSE,TRUE
"1841",4363,"1157ER","Reject-Commercial Ruminant Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Ruminant byproduct shipments rejected.",NA,0,"2019-04-26 06:36:40.0000000",0,"2019-04-26 06:36:40.0000000",40,2,FALSE,TRUE
"1842",4364,"1157ES","Reject-Commercial Swine Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Swine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:40.0000000",0,"2019-04-26 06:36:40.0000000",40,2,FALSE,TRUE
"1843",4365,"1157EE","Reject-Commercial Equine Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Equine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",40,2,FALSE,TRUE
"1844",4366,"1158EP","Reject-Commercial Avian Byproduct (KGS)","Report the weight in kilograms of commercial inedible Avian byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",40,2,FALSE,TRUE
"1845",4367,"1158ED","Reject-Commercial Dairy Byproduct (KGS)","Report the weight in kilograms of commercial inedible Dairy byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",40,2,FALSE,TRUE
"1846",4368,"1158ER","Reject-Commercial Ruminant Byproduct  (KGS) ","Report the weight in kilograms of commercial inedible Ruminant byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",40,2,FALSE,TRUE
"1847",4369,"1158ES","Reject-Commercial Swine Byproduct  (KGS)","Report the weight in kilograms of commercial inedible Swine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:44.0000000",0,"2019-04-26 06:36:44.0000000",40,2,FALSE,TRUE
"1848",4370,"1158EE","Reject-Commercial Equine Byproduct (KGS)","Report the weight in kilograms of commercial inedible Equine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",40,2,FALSE,TRUE
"1849",4371,"1150CP","Reject-Commercial Avian","Report by AWB, House Bills, Manifest, or B/L the number of commercial Avian shipments rejected.",NA,0,"2019-04-26 06:36:31.0000000",0,"2019-04-26 06:36:31.0000000",46,2,FALSE,TRUE
"1850",4372,"1150CD","Reject-Commercial Dairy","Report by AWB, House Bills, Manifest, or B/L the number of commercial Dairy shipments rejected.",NA,0,"2019-04-26 06:36:31.0000000",0,"2019-04-26 06:36:31.0000000",46,2,FALSE,TRUE
"1851",4373,"1150CR","Reject-Commercial Ruminant","Report by AWB, House Bills, Manifest, or B/L the number of commercial Ruminant shipments rejected.",NA,0,"2019-04-26 06:36:31.0000000",0,"2019-04-26 06:36:31.0000000",46,2,FALSE,TRUE
"1852",4374,"1150CS","Reject-Commercial Swine","Report by AWB, House Bills, Manifest, or B/L the number of commercial Swine shipments rejected.",NA,0,"2019-04-26 06:36:31.0000000",0,"2019-04-26 06:36:31.0000000",46,2,FALSE,TRUE
"1853",4375,"1150CE","Reject-Commercial Equine","Report by AWB, House Bills, Manifest, or B/L the number of commercial Equine shipments rejected.",NA,0,"2019-04-26 06:36:31.0000000",0,"2019-04-26 06:36:31.0000000",46,2,FALSE,TRUE
"1854",4376,"1151CP","Reject-Commercial Avian (KGS)","Report the weight in kilograms of commercial Avian products rejected.",NA,0,"2019-04-26 06:36:35.0000000",0,"2019-04-26 06:36:35.0000000",46,2,FALSE,TRUE
"1855",4377,"1151CD","Reject-Commercial Dairy (KGS)","Report the weight in kilograms of commercial Dairy products rejected.",NA,0,"2019-04-26 06:36:35.0000000",0,"2019-04-26 06:36:35.0000000",46,2,FALSE,TRUE
"1856",4378,"1151CR","Reject-Commercial Ruminant (KGS)","Report the weight in kilograms of commercial Ruminant products rejected.",NA,0,"2019-04-26 06:36:35.0000000",0,"2019-04-26 06:36:35.0000000",46,2,FALSE,TRUE
"1857",4379,"1151CS","Reject-Commercial Swine (KGS)","Report the weight in kilograms of commercial Swine products rejected.",NA,0,"2019-04-26 06:36:35.0000000",0,"2019-04-26 06:36:35.0000000",46,2,FALSE,TRUE
"1858",4380,"1151CE","Reject-Commercial Equine (KGS)","Report the weight in kilograms of commercial Equine products rejected.",NA,0,"2019-04-26 06:36:35.0000000",0,"2019-04-26 06:36:35.0000000",46,2,FALSE,TRUE
"1859",4381,"1157CP","Reject-Commercial Avian Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Avian byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",46,2,FALSE,TRUE
"1860",4382,"1157CD","Reject-Commercial Dairy Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Dairy byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",46,2,FALSE,TRUE
"1861",4383,"1157CR","Reject-Commercial Ruminant Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Ruminant byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",46,2,FALSE,TRUE
"1862",4384,"1157CS","Reject-Commercial Swine Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Swine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",46,2,FALSE,TRUE
"1863",4385,"1157CE","Reject-Commercial Equine Byproduct","Report by AWB, House Bills, Manifest, or B/L the number of commercial inedible Equine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",46,2,FALSE,TRUE
"1864",4386,"1158CP","Reject-Commercial Avian Byproduct (KGS)","Report the weight in kilograms of commercial inedible Avian byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",46,2,FALSE,TRUE
"1865",4387,"1158CD","Reject-Commercial Dairy Byproduct (KGS)","Report the weight in kilograms of commercial inedible Dairy byproduct shipments rejected.",NA,0,"2019-04-26 06:36:42.0000000",0,"2019-04-26 06:36:42.0000000",46,2,FALSE,TRUE
"1866",4388,"1158CR","Reject-Commercial Ruminant Byproduct  (KGS)","Report the weight in kilograms of commercial inedible Ruminant byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",46,2,FALSE,TRUE
"1867",4389,"1158CS","Reject-Commercial Swine Byproduct  (KGS)","Report the weight in kilograms of commercial inedible Swine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",46,2,FALSE,TRUE
"1868",4390,"1158CE","Reject-Commercial Equine Byproduct (KGS)","Report the weight in kilograms of commercial inedible Equine byproduct shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",46,2,FALSE,TRUE
"1869",4395,"1039AE","QMIs Equine","Report the number of Equine interceptions found in air passenger/crew baggage inspection. Report both overtime and regular-time interceptions under this code.",NA,0,"2019-04-26 06:35:40.0000000",0,"2019-04-26 06:35:40.0000000",2,2,FALSE,TRUE
"1870",4396,"1040AP","QMIIs Avian (KGS)","Record the weight of the Avian interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:35:42.0000000",0,"2019-04-26 06:35:42.0000000",2,2,FALSE,TRUE
"1871",4397,"1040AD","QMIs Dairy (KGS)","Record the weight of the Dairy interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:35:41.0000000",0,"2019-04-26 06:35:41.0000000",2,2,FALSE,TRUE
"1872",4398,"1040AR","QMIs Ruminant (KGS)","Record the weight of the Ruminant interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:35:42.0000000",0,"2019-04-26 06:35:42.0000000",2,2,FALSE,TRUE
"1873",4399,"1040AS","QMIs Swine (KGS)","Record the weight of the Swine interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:35:42.0000000",0,"2019-04-26 06:35:42.0000000",2,2,FALSE,TRUE
"1874",4400,"1040AE","QMIs Equine (KGS)","Record the weight of the Equine interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:35:42.0000000",0,"2019-04-26 06:35:42.0000000",2,2,FALSE,TRUE
"1875",4405,"1041AE","QMIs Equine Byproduct","Report the number of inedible Equine byproducts from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:35:42.0000000",0,"2019-04-26 06:35:42.0000000",2,2,FALSE,TRUE
"1876",4406,"1042AP","QMIs Avian Byproduct (KGS)","Record the weight of inedible Avian byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:35:44.0000000",0,"2019-04-26 06:35:44.0000000",2,2,FALSE,TRUE
"1877",4407,"1042AD","QMIs Dairy Byproduct (KGS)","Record the weight of inedible Dairy byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:35:43.0000000",0,"2019-04-26 06:35:43.0000000",2,2,FALSE,TRUE
"1878",4408,"1042AR","QMIs Ruminant Byproduct  (KGS)","Record the weight of inedible Ruminant byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:35:44.0000000",0,"2019-04-26 06:35:44.0000000",2,2,FALSE,TRUE
"1879",4409,"1042AS","QMIs Swine Byproduct  (KGS)","Record the weight of inedible Swine byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:35:44.0000000",0,"2019-04-26 06:35:44.0000000",2,2,FALSE,TRUE
"1880",4410,"1042AE","QMIs Equine Byproduct (KGS)","Record the weight of inedible Equine byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:35:44.0000000",0,"2019-04-26 06:35:44.0000000",2,2,FALSE,TRUE
"1881",4415,"1011AE","QMIs Equine","Report the number of Equine interceptions found in maritime passenger/crew baggage, or incidental to the ship boarding. Report both overtime and regular-time interceptions under this code.",NA,0,"2019-04-26 06:35:33.0000000",0,"2019-04-26 06:35:33.0000000",1,2,FALSE,TRUE
"1882",4416,"1012AP","QMIIs Avian (KGS)","Record the weight of the Avian interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:34.0000000",0,"2019-04-26 06:35:34.0000000",1,2,FALSE,TRUE
"1883",4417,"1012AD","QMIs Dairy (KGS)","Record the weight of the Dairy interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:34.0000000",0,"2019-04-26 06:35:34.0000000",1,2,FALSE,TRUE
"1884",4418,"1012AR","QMIs Ruminant (KGS)","Record the weight of the Ruminant interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:34.0000000",0,"2019-04-26 06:35:34.0000000",1,2,FALSE,TRUE
"1885",4419,"1012AS","QMIs Swine (KGS)","Record the weight of the Swine interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:34.0000000",0,"2019-04-26 06:35:34.0000000",1,2,FALSE,TRUE
"1886",4420,"1012AE","QMIs Equine (KGS)","Record the weight of the Equine interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:34.0000000",0,"2019-04-26 06:35:34.0000000",1,2,FALSE,TRUE
"1887",4425,"1013AE","QMIs Equine Byproduct","Report the number of inedible Equine byproducts interceptions found in maritime passenger/crew baggage, or incidental to the ship boarding. Report both overtime and regular-time interceptions under this code.",NA,0,"2019-04-26 06:35:35.0000000",0,"2019-04-26 06:35:35.0000000",1,2,FALSE,TRUE
"1888",4426,"1014AP","QMIs Avian Byproduct (KGS)","Record the weight of the Avian byproducts interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:36.0000000",0,"2019-04-26 06:35:36.0000000",1,2,FALSE,TRUE
"1889",4427,"1014AD","QMIs Dairy Byproduct (KGS)","Record the weight of the Dairy byproducts interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:36.0000000",0,"2019-04-26 06:35:36.0000000",1,2,FALSE,TRUE
"1890",4428,"1014AR","QMIs Ruminant Byproduct  (KGS)","Record the weight of the Ruminant byproducts interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:36.0000000",0,"2019-04-26 06:35:36.0000000",1,2,FALSE,TRUE
"1891",4429,"1014AS","QMIs Swine Byproduct  (KGS)","Record the weight of the Swine byproducts interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:36.0000000",0,"2019-04-26 06:35:36.0000000",1,2,FALSE,TRUE
"1892",4430,"1014AE","QMIs Equine Byproduct (KGS)","Record the weight of the Equine byproducts interception in kilograms from passenger and maritime inspections.",NA,0,"2019-04-26 06:35:36.0000000",0,"2019-04-26 06:35:36.0000000",1,2,FALSE,TRUE
"1893",4435,"1072AE","QMIs Equine (Vehicle)","Report the number of Equine interceptions found from vehicle inspections.",NA,0,"2019-04-26 06:35:50.0000000",0,"2019-04-26 06:35:50.0000000",3,2,FALSE,TRUE
"1894",4436,"1073AP","QMIs Avian (KGS) - Vehicle","Record the weight of Avian interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:35:54.0000000",0,"2019-04-26 06:35:54.0000000",3,2,FALSE,TRUE
"1895",4437,"1073AD","QMIs Dairy (KGS) - Vehicle","Record the weight of Dairy interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:35:54.0000000",0,"2019-04-26 06:35:54.0000000",3,2,FALSE,TRUE
"1896",4438,"1073AR","QMIs Ruminant (KGS) - Vehicle","Record the weight of Ruminant interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:35:54.0000000",0,"2019-04-26 06:35:54.0000000",3,2,FALSE,TRUE
"1897",4439,"1073AS","QMIs Swine (KGS) - Vehicle","Record the weight of Swine interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:35:54.0000000",0,"2019-04-26 06:35:54.0000000",3,2,FALSE,TRUE
"1898",4444,"1074AE","QMIs Equine Byproduct (Vehicle)","Report the number of inedible Equine byproduct interceptions found from vehicle inspections.",NA,0,"2019-04-26 06:35:57.0000000",0,"2019-04-26 06:35:57.0000000",3,2,FALSE,TRUE
"1899",4445,"1075AP","QMIs Avian Byproduct (KGS) - Vehicle","Record the weight of Avian byproduct interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:36:01.0000000",0,"2019-04-26 06:36:01.0000000",3,2,FALSE,TRUE
"1900",4446,"1075AD","QMIs Dairy Byproduct (KGS) - Vehicle","Record the weight of Dairy byproduct interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:36:01.0000000",0,"2019-04-26 06:36:01.0000000",3,2,FALSE,TRUE
"1901",4447,"1075AR","QMIs Ruminant Byproduct  (KGS) - Vehicle","Record the weight of Ruminant byproduct interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:36:01.0000000",0,"2019-04-26 06:36:01.0000000",3,2,FALSE,TRUE
"1902",4448,"1075AS","QMIs Swine Byproduct  (KGS) - Vehicle","Record the weight of Swine byproduct interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:36:02.0000000",0,"2019-04-26 06:36:02.0000000",3,2,FALSE,TRUE
"1903",4449,"1075AE","QMIs Equine Byproduct (KGS) - Vehicle","Record the weight of Equine byproduct interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:36:01.0000000",0,"2019-04-26 06:36:01.0000000",3,2,FALSE,TRUE
"1904",4454,"1099AE","QMIs Equine","Report the number of Equine interceptions found in air passenger/crew baggage, or incidental to the aircraft inspection. Report both overtime and regular-time interceptions under this code.",NA,0,"2019-04-26 06:36:09.0000000",0,"2019-04-26 06:36:09.0000000",41,2,FALSE,TRUE
"1905",4455,"1099BP","QMIIs Avian (KGS)","Record the weight of the Avian interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:36:11.0000000",0,"2019-04-26 06:36:11.0000000",41,2,FALSE,TRUE
"1906",4456,"1099BD","QMIs Dairy (KGS)","Record the weight of the Dairy interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:36:10.0000000",0,"2019-04-26 06:36:10.0000000",41,2,FALSE,TRUE
"1907",4457,"1099BR","QMIs Ruminant (KGS)","Record the weight of the Ruminant interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:36:12.0000000",0,"2019-04-26 06:36:12.0000000",41,2,FALSE,TRUE
"1908",4458,"1099BS","QMIs Swine (KGS)","Record the weight of the Swine interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:36:12.0000000",0,"2019-04-26 06:36:12.0000000",41,2,FALSE,TRUE
"1909",4459,"1099BE","QMIs Equine (KGS)","Record the weight of the Equine interception in kilograms from passenger and aircraft inspections.",NA,0,"2019-04-26 06:36:11.0000000",0,"2019-04-26 06:36:11.0000000",41,2,FALSE,TRUE
"1910",4464,"1099CE","QMIs Equine Byproduct","Report the number of inedible Equine byproducts from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:36:13.0000000",0,"2019-04-26 06:36:13.0000000",41,2,FALSE,TRUE
"1911",4465,"1099DP","QMIs Avian Byproduct (KGS)","Record the weight of inedible Avian byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:36:15.0000000",0,"2019-04-26 06:36:15.0000000",41,2,FALSE,TRUE
"1912",4466,"1099DD","QMIs Dairy Byproduct (KGS)","Record the weight of inedible Dairy byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:36:15.0000000",0,"2019-04-26 06:36:15.0000000",41,2,FALSE,TRUE
"1913",4467,"1099DR","QMIs Ruminant Byproduct  (KGS)","Record the weight of inedible Ruminant byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:36:15.0000000",0,"2019-04-26 06:36:15.0000000",41,2,FALSE,TRUE
"1914",4468,"1099DS","QMIs Swine Byproduct  (KGS)","Record the weight of inedible Swine byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:36:15.0000000",0,"2019-04-26 06:36:15.0000000",41,2,FALSE,TRUE
"1915",4469,"1099DE","QMIs Equine Byproduct (KGS)","Record the weight of inedible Equine byproducts in kilograms from passenger and aircraft interceptions.",NA,0,"2019-04-26 06:36:15.0000000",0,"2019-04-26 06:36:15.0000000",41,2,FALSE,TRUE
"1916",4474,"1132E","QMIs Equine","Report the number of Equine intercepted in USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:23.0000000",0,"2019-04-26 06:36:23.0000000",42,2,FALSE,TRUE
"1917",4475,"1133P","QMIIs Avian (KGS)","Record the weight of Avian intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:25.0000000",0,"2019-04-26 06:36:25.0000000",42,2,FALSE,TRUE
"1918",4476,"1133D","QMIs Dairy (KGS)","Record the weight of Dairy intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:24.0000000",0,"2019-04-26 06:36:24.0000000",42,2,FALSE,TRUE
"1919",4477,"1133R","QMIs Ruminant (KGS)","Record the weight of Ruminant intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:25.0000000",0,"2019-04-26 06:36:25.0000000",42,2,FALSE,TRUE
"1920",4478,"1133S","QMIs Swine (KGS)","Record the weight of Swine intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:25.0000000",0,"2019-04-26 06:36:25.0000000",42,2,FALSE,TRUE
"1921",4479,"1133E","QMIs Equine (KGS)","Record the weight of Equine QMIs intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:25.0000000",0,"2019-04-26 06:36:25.0000000",42,2,FALSE,TRUE
"1922",4484,"1134E","QMIs Equine Byproduct","Report the number of inedible Equine byproducts intercepted in USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:27.0000000",0,"2019-04-26 06:36:27.0000000",42,2,FALSE,TRUE
"1923",4485,"1135P","QMIs Avian Byproduct (KGS)","Record the weight of Avian byproducts intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:29.0000000",0,"2019-04-26 06:36:29.0000000",42,2,FALSE,TRUE
"1924",4486,"1135D","QMIs Dairy Byproduct (KGS)","Record the weight of Dairy byproducts intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:28.0000000",0,"2019-04-26 06:36:28.0000000",42,2,FALSE,TRUE
"1925",4487,"1135R","QMIs Ruminant Byproduct  (KGS)","Record the weight of Ruminant byproducts intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:29.0000000",0,"2019-04-26 06:36:29.0000000",42,2,FALSE,TRUE
"1926",4488,"1135S","QMIs Swine Byproduct  (KGS)","Record the weight of Swine byproducts intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:29.0000000",0,"2019-04-26 06:36:29.0000000",42,2,FALSE,TRUE
"1927",4489,"1135E","QMIs Equine Byproduct (KGS)","Record the weight of Equine byproducts intercepted in kilograms from USPS parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:28.0000000",0,"2019-04-26 06:36:28.0000000",42,2,FALSE,TRUE
"1928",4494,"1132AE","QMIs Equine","Report the number of Equine intercepted in USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:21.0000000",0,"2019-04-26 06:36:21.0000000",40,2,FALSE,TRUE
"1929",4495,"1133AP","QMIIs Avian (KGS)","Record the weight of Avian intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:24.0000000",0,"2019-04-26 06:36:24.0000000",40,2,FALSE,TRUE
"1930",4496,"1133AD","QMIs Dairy (KGS)","Record the weight of Dairy intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:23.0000000",0,"2019-04-26 06:36:23.0000000",40,2,FALSE,TRUE
"1931",4497,"1133AR","QMIs Ruminant (KGS)","Record the weight of Ruminant intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:24.0000000",0,"2019-04-26 06:36:24.0000000",40,2,FALSE,TRUE
"1932",4498,"1133AS","QMIs Swine (KGS)","Record the weight of Swine intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:24.0000000",0,"2019-04-26 06:36:24.0000000",40,2,FALSE,TRUE
"1933",4499,"1133AE","QMIs Equine (KGS)","Record the weight of Equine QMIs intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:23.0000000",0,"2019-04-26 06:36:23.0000000",40,2,FALSE,TRUE
"1934",4504,"1134AE","QMIs Equine Byproduct","Report the number of inedible Equine byproducts intercepted in USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:25.0000000",0,"2019-04-26 06:36:25.0000000",40,2,FALSE,TRUE
"1935",4505,"1135AP","QMIs Avian Byproduct (KGS)","Record the weight of Avian byproducts intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:27.0000000",0,"2019-04-26 06:36:27.0000000",40,2,FALSE,TRUE
"1936",4506,"1135AD","QMIs Dairy Byproduct (KGS)","Record the weight of Dairy byproducts intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:27.0000000",0,"2019-04-26 06:36:27.0000000",40,2,FALSE,TRUE
"1937",4507,"1135AR","QMIs Ruminant Byproduct  (KGS)","Record the weight of Ruminant byproducts intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:27.0000000",0,"2019-04-26 06:36:27.0000000",40,2,FALSE,TRUE
"1938",4508,"1135AS","QMIs Swine Byproduct  (KGS)","Record the weight of Swine byproducts intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:28.0000000",0,"2019-04-26 06:36:28.0000000",40,2,FALSE,TRUE
"1939",4509,"1135AE","QMIs Equine Byproduct (KGS)","Record the weight of Equine byproducts intercepted in kilograms from USPS Express parcel post mail. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:27.0000000",0,"2019-04-26 06:36:27.0000000",40,2,FALSE,TRUE
"1940",4510,"1073AE","QMIs Equine (KGS) - Vehicle","Record the weight of Equine interceptions in kilograms found from vehicle inspections.",NA,0,"2019-04-26 06:35:54.0000000",0,"2019-04-26 06:35:54.0000000",3,2,FALSE,TRUE
"1941",4576,"6035A","Airport Cargo Review","Record by air waybill (or house bill, if appropriate) the number of PAPER REVIEWS of cargo performed during both overtime and regular hours of service. This category will include all airway bills which required only paperwork to complete the review.   Manifest screening is not sufficient to determine if a shipment or commodity meets entry requirements and should not be recorded as a PAPER REVIEW under this activity code.",NA,0,"2019-04-26 06:37:05.0000000",0,"2019-04-26 06:37:05.0000000",12,1,TRUE,TRUE
"1942",4774,"6071D","Land Border Plant, QMIs, Bus","Record the number of plant QMIs intercepted as the result of a bus verification.  Record only those QMIs incidental to the verification.",NA,0,"2019-04-26 06:37:08.0000000",0,"2019-04-26 06:37:08.0000000",12,1,TRUE,TRUE
"1943",4889,"1040AO","QMIs Meat- Other (KGS)","Record the weight of other meat interception in kilograms from passenger and aircraft inspections.  These are products not classified as dairy, avian, swine, or ruminant.",NA,0,"2019-04-26 06:35:42.0000000",0,"2019-04-26 06:35:42.0000000",2,2,FALSE,TRUE
"1944",4891,"1042AO","QMISs Other Byproducts (KGS)","Record the weight in kilograms of other inedible animal byproducts from passenger and aircraft interceptions.  These are byproducts not classified as dairy, equine, avian, swine, or ruminant.
",NA,0,"2019-04-26 06:35:44.0000000",0,"2019-04-26 06:35:44.0000000",2,2,FALSE,TRUE
"1945",4892,"1150AO","Reject-Commercial Other Meat","Record by AWB, House Bills, Manifest, or B/L the number of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:30.0000000",0,"2019-04-26 06:36:30.0000000",2,2,FALSE,TRUE
"1946",4893,"1151AO","Reject-Commercial Other Meat (KGS)","Record the weight in kilograms of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.
",NA,0,"2019-04-26 06:36:34.0000000",0,"2019-04-26 06:36:34.0000000",2,2,FALSE,TRUE
"1947",4894,"1157AO","Reject-Commercial Other Meat Byproduct","Record by AWB, House Bills, Manifest, or B/L the number of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:38.0000000",0,"2019-04-26 06:36:38.0000000",2,2,FALSE,TRUE
