"","CITY_DEST_NAME","STATE_DEST_CD"
"8602","WEST ALEXANDRIA","PA"
"8603","FORT STUART","GA"
"8604","RUTHER CLEN","VA"
"8605","CHATALLO","NC"
"8606","RICHESTER","MI"
"8607","FAIRMART","MN"
"8608","STRERLING","MA"
"8609","SELMAR","TN"
"8610","BRADFORD","NY"
"8611","ROAN MOUNTAIN","MN"
"8612","GOSHEN ","IN"
"8613","CODY ","WY"
"8614","WAGRAM","NC"
"8615","ROSEVILLE ","CA"
"8616","PLEASANTS","CA"
"8617","MUSTAGEE","OK"
"8618","TRYILLO ALFO","PR"
"8619","LANCASTE","PA"
"8620","LINDENHURRST","NY"
"8621","HIGHLAND HIEGHTS ","KY"
"8622","NEWPORT NEWS","VT"
"8623","WHITE HALE","PA"
"8624","LODI","OH"
"8625","MEGUON","WY"
"8626","LUDOWICK","GA"
"8627","LAMBERTON","TX"
"8628","PAWSLEYS ISLANDS","SC"
"8629","NEWBERRY ","FL"
"8630","VAN BUREN","IN"
"8631","SUNNY ISLE","FL"
"8632","HIREM","GA"
"8633","HALIFAX","ME"
"8634","CONOVER","OH"
"8635","AFTON","TN"
"8636","PELZER","SC"
"8637","SAYRE","OK"
"8638","CHARLESTOWN","SC"
"8639","DAVID","FL"
"8640","LENDIN CITY","TN"
"8641","TOMAS RIVERA","NJ"
"8642","BEVERLY","MN"
"8643","AIDHAM","MA"
"8644","MONTEVALE","NJ"
"8645","GILBERT ","AZ"
"8646","LIMERICK","MN"
"8647","WALKERTOWN","NC"
"8648","SLATEINGTON","PA"
"8649","FORT JENNING","OH"
"8650","FORT JENNINGS","OH"
"8651","FARMVILLE","NC"
"8652","CHARLETAT","PA"
"8653","SAINT MARY","OH"
"8654","CINGERS","NJ"
"8655","WILDWOOD","CA"
"8656","TRETON","GA"
"8657","MURRTON","CA"
"8658","LA PLACE","LA"
"8659","CANTEN","OH"
"8660","ELLRIDGE","IN"
"8661","CHATT","TN"
"8662","DES PLAINES","FL"
"8663","MARIETTE","GA"
"8664","CAUTON","GA"
"8665","OCLLA","OK"
"8666","REDFORD","MO"
"8667","HONOLULU ","HI"
"8668","VERMONT","NY"
"8669","TRINITY","AL"
"8670","ALITAMBRA","CA"
"8671","SAINT LOUIS","MS"
"8672","PHEASANT RIDGE","GA"
"8673","MERRAT","FL"
"8674","TAMPA ","FL"
"8675","LAKE WORK","FL"
"8676","SEDALIA","MT"
"8677","CLERMONT","GA"
"8678","SPRIGNFIELD","OH"
"8679","SHIGLE SPRINGS","CA"
"8680","NEW PALESTINE","TN"
"8681","KEY PORT","NJ"
"8682","SOUTH ORANGE ","NJ"
"8683","OOLTAWAH","TN"
"8684","DIAMOND BAY","CA"
"8685","SELDER","NY"
"8686","DEMOREST","GA"
"8687","MOBILE ","AL"
"8688","POINT","TX"
"8689","PINELLIS PARK","FL"
"8690","AUSTIN","CO"
"8691","MUNICH","DE"
"8692","OVERLANDS PARK","KS"
"8693","VIRGINIA BEACH","FL"
"8694","CONCOURD","NJ"
"8695","GASVILL","FL"
"8696","CORTLAND MANOR","NY"
"8697","LAKE OSWEDO","OR"
"8698","ELAIN","SC"
"8699","WESTPOINT","WA"
"8700","SHERPEVILLE","PA"
"8701","MONT BELVIEW","TX"
"8702","TALLY","FL"
"8703","ORLANDO","DC"
"8704","RIDGEFIELD","NY"
"8705","BOOKLAND ","NY"
"8706","WOONSOCKER","RI"
"8707","RALIVE","WI"
"8708","JAAPPEHE","PA"
"8709","DORCHESTER ","MA"
"8710","L:ITHIA","FL"
"8711","FLEMINE ISLAND","FL"
"8712","WINNETTA","CA"
"8713","OLOSMAN","FL"
"8714","MERRIMAC","FL"
"8715","TRAVERSE","MI"
"8716","NALPOLE","MA"
"8717","RIVERDALE","OH"
"8718","BOCA RATON ","FL"
"8719","SAINT CHANES","MT"
"8720","CHELSFORD","MA"
"8721","NORTH HUNTINGTON","PA"
"8722","SPIRITLAKE","IL"
"8723","RICHLAND HILL","TX"
"8724","PERU","MN"
"8725","ELKHART","ID"
"8726","FREMONT ","CA"
"8727","COHLEHILL","NY"
"8728","ROSEMOUNT","MT"
"8729","RESTEN","VI"
"8730","WEST WORWICK ","RI"
"8731","LAKE WORTH ","FL"
"8732","MECHANISVILLE","MA"
"8733","MINGOLA","NY"
"8734","SUCCANSUNA","NJ"
"8735","PUYALLUE","WA"
"8736","PLAINVILLE","GA"
"8737","GLEN BURNLE","MD"
"8738","COULTERVILLE","CA"
"8739","FRAMIMGHAN","MA"
"8740","SILON","OH"
"8741","CHOCOWINITY","NC"
"8742","WISTON SALEM","NC"
"8743","WETSEKA","IL"
"8744","OLVASSO","OK"
"8745","WARRUICK","RI"
"8746","DAMVERS","MA"
"8747","CEDAR FALLS","CA"
"8748","CALF NEW","NY"
"8749","BRAVERCREEK","OH"
"8750","ENTERPRISE","FL"
"8751","NEDA","IA"
"8752","LINCANTON","NC"
"8753","CONVINGTON","KY"
"8754","SILVER SPRING ","MD"
"8755","SATERVILLE","NJ"
"8756","TUSCAN ","AZ"
"8757","DULIA","GA"
"8758","FERNANDINN BEACH","FL"
"8759","HASTSDALE","NY"
"8760","GRENMONT","NY"
"8761","WESTON ","FL"
"8762","WILLIAMS BURG","VA"
"8763","ALAMOS","CA"
"8764","RENDON","WA"
"8765","YDSICANTI","MI"
"8766","CORAL SPRING ","FL"
"8767","CHAMPAING ","IL"
"8768","ANHEIN","CA"
"8769","GREENFILD","WI"
"8770","SWNNY VILLE","CA"
"8771","COPPELL ","TX"
"8772","HILLSBROUGH","CA"
"8773","SPRING VALLEY","OH"
"8774","HOLLAND PATENT","NY"
"8775","EASLEY ","SC"
"8776","LAWENCVILLE","IL"
"8777","PFAFFTOWN","NC"
"8778","WINANA LAKE","IN"
"8779","WESTERLEY","RI"
"8780","PIVCHASE","NY"
"8781","NEW YORK CITY","FL"
"8782","OWINGS MILLS","MO"
"8783","OLIMPIA","WA"
"8784","TERRRYVILLE","CT"
"8785","HENSONVILLE","NY"
"8786","MORSE","NJ"
"8787","GROOPOINTE FARMER","MI"
"8788","BRENTWOOD ","CA"
"8789","NEWPORT BEACH ","CA"
"8790","CAYUTA","NY"
"8791","EDMONS","WA"
"8792","SALERN","AL"
"8793","HESPERIA","MI"
"8794","HEISKEN","TN"
"8795","YOUNGTOWN","FL"
"8796","RAHERA","NY"
"8797","MOUNT FRON","MN"
"8798","HATTFORD","CT"
"8799","KILLEN","AL"
"8800","NEW CITY ","NY"
"8801","GRANDA HILLS","CA"
"8802","PURCELL","MO"
"8803","BAYSIDE ","NY"
"8804","VACANVILLE","OH"
"8805","PROCTAR JUNCTION","NJ"
"8806","NORWALK ","CT"
"8807","COLLEGE VILLE","PA"
"8808","NORTH WOODMERE","NY"
"8809","BRANDORD","CT"
"8810","PALOS VERDES ","CA"
"8811","MANTOLOKING","NJ"
"8812","ROCKLEDGE ","PA"
"8813","EUTIS","FL"
"8814","JOICE","ID"
"8815","LIBANA","OH"
"8816","VERNERSVILLE","NC"
"8817","SOMMERVILLE","NJ"
"8818","RANCHOSANDS MARGARIT","CA"
"8819","BILLING ","MT"
"8820","FAIRFIELD ","CT"
"8821","BRIDGEPORT ","CT"
"8822","TEANECK ","NJ"
"8823","LUNEBURG","MA"
"8824","WESTLAKE VILLIAGE","CA"
"8825","DULUTER","GA"
"8826","LAWRENCEVILLE","TX"
"8827","ELSAH","IL"
"8828","STANSBURY","UT"
"8829","COCONUT GREEK","FL"
"8830","LAKE BAY","WA"
"8831","SIMPSON","SC"
"8832","COLO SPAS","CO"
"8833","HILLIARD","IL"
"8834","LEX","NC"
"8835","SNEDEBERO ","NJ"
"8836","LANDING ","NJ"
"8837","NIXO","MO"
"8838","LINWOOD ","NJ"
"8839","BEECHWOOD","NJ"
"8840","BAJONNE","NY"
"8841","EDGARD","IL"
"8842","TAWARES","FL"
"8843","LAKE ELMO ","MN"
"8844","OSFORD","FL"
"8845","WESTLAKE","FL"
"8846","BILLERICA","MT"
"8847","STUARTS DAFT","VA"
"8848","SOUTH BEND ","IN"
"8849","RIVERHOOD","NY"
"8850","KESSEME","FL"
"8851","SIEXMOUR","IN"
"8852","SCIPIO","IN"
"8853","TEATHSVILLE","VA"
"8854","MIDDLETON","ME"
"8855","SUGAR LAND ","TX"
"8856","PLATE CITY","MO"
"8857","TULSA ","OK"
"8858","WYNANTSKIU","NY"
"8859","GLADSTON","MO"
"8860","COCOMORGA","CA"
"8861","GATAVIA","IL"
"8862","REYNOLDS BURG","OH"
"8863","IONIA","NY"
"8864","LAKELAND ","FL"
"8865","SMAHA","PA"
"8866","LHC","AZ"
"8867","GOOD HOPE","GA"
"8868","MOTGOMARY CITY","MO"
"8869","GREENTOWN","PA"
"8870","WAYNE","NY"
"8871","EL MONT","NY"
"8872","ARLINGTON ","VA"
"8873","SYRACUSE","NE"
"8874","RIDGE PARK","NJ"
"8875","POTOMOC","MD"
"8876","WHITE STONE","NY"
"8877","SAINT GEORGE","ME"
"8878","STYUERAN","NY"
"8879","FAYTTEVILLE","NC"
"8880","ALHAMENA","CA"
"8881","SHELBETHOP","MI"
"8882","PORT SAINT RICHEY","FL"
"8883","FREDERIKSTED","VI"
"8884","TRANS TO CANADA","NJ"
"8885","CHARLESTOWN","WV"
"8886","GREEN COVE SPRING","FL"
"8887","BELL GAP","TN"
"8888","WINTERGARDEN","FL"
"8889","DAYTONA ","FL"
"8890","HORN LAKE ","MA"
"8891","CAGUAS","PA"
"8892","STONEMITN","GA"
"8893","PHILY","PA"
"8894","BOUNTS CREEK","NC"
"8895","BANGON","PA"
"8896","ONASSE","OK"
"8897","CIMARRON","CO"
"8898","HUNTLY","IL"
"8899","SAMGUS","MA"
"8900","FILEHBURG","MA"
"8901","APTOS","GA"
"8902","CATHULA","GA"
"8903","BROWNTREE","MA"
"8904","CHARLOTTTE","NC"
"8905","AMHURST","NY"
"8906","MIDDLESEK","NJ"
"8907","CHCOPEE","MA"
"8908","SARASTOA","FL"
"8909","GIBSTOWN","NJ"
"8910","BAR HARBOR","FL"
"8911","PALATTA","FL"
"8912","READYVILLE","TN"
"8913","HARRISON","AZ"
"8914","BIGELOW","AZ"
"8915","SHRUD OAK","NY"
"8916","CRAMBERRY TUP","PA"
"8917","BRAPTON","CA"
"8918","CONTENNIAL","CO"
"8919","RED BANK","TN"
"8920","COCOA BEACH ","FL"
"8921","SELMA ","AL"
"8922","MANDEVILLE","CA"
"8923","WHITEFORD","MD"
"8924","GRAHAN","NC"
"8925","GARY","NC"
"8926","KEYSTONE HIGHTS","FL"
"8927","NORTH ENID","OK"
"8928","HANINES CITY","FL"
"8929","LOS ANGELES ","CA"
"8930","EAST GRANEY","CT"
"8931","ENCENITHY","CA"
"8932","BRANDAMORE","PA"
"8933","WHEATLEY","NY"
"8934","NEW JERSEY KINNELN","NJ"
"8935","GOEDRICH","MI"
"8936","GODRICH","MI"
"8937","MEDONOUGH","GA"
"8938","LANDS LAKES","FL"
"8939","THONETOSASSA","FL"
"8940","VEGTAVIA HILLS","AL"
"8941","BROOKSIDE","NJ"
"8942","FRANK PORT","KY"
"8943","ELDEN","MA"
"8944","SOUTH FULTON","TN"
"8945","CANYONSBURG","PA"
"8946","FREDERIKSTON","VI"
"8947","BALA CARWYD","PA"
"8948","THOUSANDS OAKS","CA"
"8949","SPRING RELD","PA"
"8950","NEW GALILEE","PA"
"8951","OLMSTEAD FALLS","OH"
"8952","SCOTT DEPOR","VA"
"8953","WOODSTACK","GA"
"8954","STORN LAKE","IA"
"8955","BREMEN","AL"
"8956","NEWTOWN","NJ"
"8957","MUNTREESBORO","TN"
"8958","STRINGVILLE","OH"
"8959","DELEON SPRINGS","FL"
"8960","MONKEYS EYEBROW","KY"
"8961","FIRIFFIN","GA"
"8962","NORTH HAMPTON ","PA"
"8963","LAS VEGAS ","NV"
"8964","LAKEWOOD ","NJ"
"8965","SELINGROVE","PA"
"8966","ROUND HILL","VA"
"8967","SAINT LOUIS ","MO"
"8968","JACJSON","MI"
"8969","BLOONINGTON","GA"
"8970","MASMILAN","OH"
"8971","SANTA INEZ","CA"
"8972","WARWICK ","RI"
"8973","COSTLANDT MANOR","NY"
"8974","BELLVILLE ","NJ"
"8975","CANTON ","GA"
"8976","APORKA","FL"
"8977","FAIRVIEW","NC"
"8978","MONTVILLE","OH"
"8979","NORTH VERMONT","IN"
"8980","SIOUX FALLS","CA"
"8981","KENTS STORE","VA"
"8982","AGNESS","OR"
"8983","EASTRALE","CA"
"8984","SOUTHLENE","TX"
"8985","BAYER MANR","PA"
"8986","SOUTH MERIDEN ","CT"
"8987","STANFORD ","CT"
"8988","HUMBLE ","TX"
"8989","MAMETTA","FL"
"8990","GILAENT","AZ"
"8991","MANCHESTER","MN"
"8992","WONTAGE","NJ"
"8993","FREMONT","NC"
"8994","GOOSECREEK","SC"
"8995","WEST SUFFIELD","CT"
"8996","OSCELOA","IA"
"8997","EDWARDS","MO"
"8998","HUNTINGDONULLY","PA"
"8999","LAGRANGE ","OH"
"9000","SILRENTEN","OR"
"9001","BUNNLEVEL","NC"
"9002","ROMULAS","MI"
"9003","DESOTO","IL"
"9004","HINTON","VA"
"9005","GASTONIA","GA"
"9006","JACKSON VILLE","MI"
"9007","DALTON","FL"
"9008","PELNAM","AL"
"9009","DANVILLE","KS"
"9010","BISMARK","MN"
"9011","FAYETTTEVILLE","NC"
"9012","GORKELLY","CA"
"9013","MUNETA","GA"
"9014","ATLANTA ","GA"
"9015","CASTAK","CA"
"9016","TINTON FALL","NJ"
"9017","ORIFIELD","PA"
"9018","SCHAECLSVILLE","PA"
"9019","GREEWOOD","IN"
"9020","NEW BEND","NC"
"9021","RIDGEFIELD ","NJ"
"9022","BAKYTON","AL"
"9023","MIAMI BEACF","FL"
"9024","SPARKS","GA"
"9025","DOERUN","GA"
"9026","MMETAIRIE","LA"
"9027","FLORAL PARK VILLAGE","NY"
"9028","TUSTIN","GA"
"9029","TYLER","AL"
"9030","VALRIO","FL"
"9031","SPRING VELLEY","NY"
"9032","HARISBURG","PA"
"9033","RESTAN","VA"
"9034","FLAMINGO ISLAND","FL"
"9035","MONROE","FL"
"9036","BRUSNWICK","GA"
"9037","SIERRA LINDA","CA"
"9038","WASHINGTON ","IL"
"9039","STATEW ISLAND","NY"
"9040","MARYLAND","MD"
"9041","DUBUN","OH"
"9042","HANTODALE","NY"
"9043","HOBIE SOUND","FL"
"9044","HIGGENUM","CT"
"9045","GELBERT","AZ"
"9046","BONNERS FERRY ","ID"
"9047","OUEDO","FL"
"9048","OCEANSIDE","LA"
"9049","CLAY ","NY"
"9050","JAMAICA ","NY"
"9051","BETHLETHEM","PA"
"9052","FESTUS","MT"
"9053","MONORE","NC"
"9054","CLARSTON","WA"
"9055","SADDY DAISY","TN"
"9056","SAINT JOHNS","FL"
"9057","MCDONALD","GA"
"9058","FARMSVILLE","NY"
"9059","PLYMOTON","MA"
"9060","BELFRY","KY"
"9061","FONIANA","CA"
"9062","STATEN ISLAND ","NY"
"9063","CEDARHURST ","NY"
"9064","WOODSIDE ","NY"
"9065","SOUTH FARMINGDALE","NY"
"9066","SMITHFIELD","MN"
"9067","BOSTON LAKE","NY"
"9068","GERAMTOWN","TN"
"9069","DOWAJIEC","MI"
"9070","SHELTON ","CT"
"9071","CREDIA","AL"
"9072","BOLTOM BEACH","FL"
"9073","OREM","CT"
"9074","WEST COVINE","CA"
"9075","LAKE WORHT","FL"
"9076","DEISTERTOWN","MD"
"9077","PUTNUM VALLEY ","NJ"
"9078","LAWRENCE ","MA"
"9079","BETHLEHEM ","PA"
"9080","QUAKERTOWN ","PA"
"9081","GOOD LETTSVILLE","TN"
"9082","PONTEVERDA","FL"
"9083","SALSBURY MILLS","NY"
"9084","CENTRAL VALLEY ","NY"
"9085","CAGUAS ","PR"
"9086","FARVIEW HEIGHTS","FL"
"9087","ALTON","FL"
"9088","TROPHY CLAS","TX"
"9089","GREENWOOD ","SC"
"9090","MARTINSBURG","NY"
"9091","TOWAC","NJ"
"9092","PALENTINE","IL"
"9093","MIAMI ","FL"
"9094","PORRERULLE","CA"
"9095","ONNAND BEACH","FL"
"9096","SAW ","MI"
"9097","NIKISKI","AR"
"9098","CAPO BEACH","CA"
"9099","DUMFRIES","VI"
"9100","BALLGROUND","GA"
"9101","CHESTERFIELD","MD"
"9102","RIVERLIEN","FL"
"9103","LONG ACRE","NJ"
"9104","GILBURT","AZ"
"9105","ASHLAND","TN"
"9106","INDIAN WELLS","AR"
"9107","JONESBORO","TN"
"9108","DECATUR","TN"
"9109","BAMMERELK","NC"
"9110","PEWAY","CA"
"9111","DOLTEWAH","TN"
"9112","ROCKFORD","PA"
"9113","WINDSOR LAKES","CT"
"9114","FRANCE","FL"
"9115","SOUTH PORT","NC"
"9116","CALIXCO","GA"
"9117","WOODHAVEN ","MI"
"9118","HADELY","MA"
"9119","FLEETWOOD","NC"
"9120","WALDWICK ","NJ"
"9121","SAINT JAMES ","NY"
"9122","WORCESTER","MD"
"9123","WOSCESTER","ME"
"9124","ROSHN","NY"
"9125","MOUNT PLEASAND","NC"
"9126","BROKLYN","NY"
"9127","NEW PACTZ","NY"
"9128","MADISON","WY"
"9129","HEBROWVILLE","TX"
"9130","PLEASENTVILLE","OH"
"9131","WILSHIRE","MN"
"9132","NOTTINGHAN","MD"
"9133","RICHARD","VA"
"9134","SKYESVILLE","MD"
"9135","BRYNTOWN","MD"
"9136","FARM STATION","VA"
"9137","BRICK ","NJ"
"9138","LITTLENECK","NY"
"9139","BRINGHURST","IN"
"9140","PARLAND","FL"
"9141","TAKTONETKA","OH"
"9142","GLENVILLE","IL"
"9143","MERNMAL","MA"
"9144","TORRINGTON ","CT"
"9145","JERSEY CITY ","NJ"
"9146","CHICOPAE","MA"
"9147","FATTEVILLE","GA"
"9148","ELENTON","FL"
"9149","LAKE GRONE","NY"
"9150","BLOOMINNGTON","IL"
"9151","RONTONDA","FL"
"9152","MARYXILLE","TN"
"9153","SCOTLAND","UT"
"9154","BROOKS","GA"
"9155","WALBALLA","SC"
"9156","LA GRANGE","GA"
"9157","CORAM ","MA"
"9158","NESHANIC","NJ"
"9159","WEEHAWKIN","NJ"
"9160","POUGHKEEPSIC","NY"
"9161","BERMIDA DUNESE","CA"
"9162","HOOKSTOWN","PA"
"9163","WORCERTER","MD"
"9164","CHTANOOGA","TN"
"9165","BELLERILLE","MN"
"9166","HYATLSVILLE","MD"
"9167","FORT PIERCE ","FL"
"9168","WEST BLOOM FIELD","MI"
"9169","MECHARNICS BURY","PA"
"9170","LITTLE ROCK ","AR"
"9171","YORKERS","NY"
"9172","CAPE CORAL","DC"
"9173","LA MIRADA ","CA"
"9174","SAINT MICHAELS","AZ"
"9175","HARTSFIELD","GA"
"9176","SYRACUSE ","NY"
"9177","LINDENWOOD","NJ"
"9178","NORTH REDINGTON BEAC","FL"
"9179","HYAHVILLE","MD"
"9180","WASHIGTON ","MD"
"9181","DORAL ","FL"
"9182","GRAPINE","TX"
"9183","MECH","MD"
"9184","ACTON ","MA"
"9185","BURLINGTON ","VT"
"9186","WALLKILL ","NY"
"9187","MARLBOROUGH ","CT"
"9188","HAWTHORNED","CA"
"9189","PLYMOTH","MA"
"9190","MANHASSER","NY"
"9191","KINGSTOWNE","VA"
"9192","SLATINGTON ","PA"
"9193","MONTCLAIT","CA"
"9194","FRAMINGHAN","MA"
"9195","DONA POINT","CA"
"9196","HALKENSALIC","NJ"
"9197","GUATSWORTH","CA"
"9198","VIA VICTORIA","CA"
"9199","MANHATAN","KS"
"9200","LK HELON","FL"
"9201","OLVIEDO","FL"
"9202","HALLEY HILL","FL"
"9203","SHARPBURG","GA"
"9204","LAWWRENCEVILLE","GA"
"9205","ALTAMONTA SPRINGS","FL"
"9206","AIMUCHEE","GA"
"9207","LAND O LAKE","FL"
"9208","WINAUMA","FL"
"9209","RUCKLIN","CA"
"9210","MIPITAS","CA"
"9211","WHITEOAK","TX"
"9212","RALAMAZOO","MI"
"9213","EAST WINSOR","CT"
"9214","WISE ","VA"
"9215","PORTLAND ","OR"
"9216","WATKINSXILLE","GA"
"9217","HOLBROOK ","NY"
"9218","BURHAM","NC"
"9219","CAMBRIDGE","MT"
"9220","JAVOY ","IL"
"9221","BALINGBROCK","IL"
"9222","BALINGBROCK","FL"
"9223","PRIMCE GEORGE","VA"
"9224","WEST HEMSTEAD","NY"
"9225","VENICE ","FL"
"9226","SHOOREWOOD","IL"
"9227","SANJUAN ","PR"
"9228","WOLDOLF","MD"
"9229","MOSEYVILLE","SC"
"9230","NEWARK ","NJ"
"9231","WAHEFIELD","MA"
"9232","ALWOETH","GA"
"9233","FAIROAKS","CA"
"9234","BLU","SC"
"9235","VALDOSTA","FL"
"9236","LAND OF LAKE","FL"
"9237","NORTH AUGUSTA","GA"
"9238","MOSELEY","VA"
"9239","KISSIMMEE ","FL"
"9240","CHICAGO ","IL"
"9241","GARDEN CITY ","NY"
"9242","WESTBURG","NY"
"9243","OATHE","KS"
"9244","STONY CITY","IA"
"9245","CARLSTAD","NJ"
"9246","HOWARD BEACH","FL"
"9247","MARCH ARB","CA"
"9248","SHARONHILL","PA"
"9249","SECANE","PA"
"9250","DAN BAUTON","NH"
"9251","FLUSHING QUEEN","NY"
"9252","HOBEEN","NJ"
"9253","NONOLULU","HI"
"9254","KANEONE","HI"
"9255","ILLIOPOLIS","IL"
"9256","JOLEY","AL"
"9257","ALTIMONTE SPRINGS","FL"
"9258","MONROE CITY","FL"
"9259","TUSCUMBIA","MO"
"9260","CHAMPIONS GATE","FL"
"9261","WEST NEWBURG","ME"
"9262","SOUTHINGTEN","CT"
"9263","SUNNY ISLES","IL"
"9264","DENSCA","CO"
"9265","LEESBURN","FL"
"9266","TWARES","FL"
"9267","SCHUMBURG","IL"
"9268","PORTLAND","OK"
"9269","NORTHBROKE","IL"
"9270","NURHINGTON","MN"
"9271","MACUNQUE","PA"
"9272","FROOST PROOF","FL"
"9273","OLD TARPAN","NV"
"9274","NEW ORLANDS","CA"
"9275","KANSAS CITY","MN"
"9276","HILLIS","NY"
"9277","PEVELY","MD"
"9278","OAKRINGE","NC"
"9279","VANCOUVER","WY"
"9280","COLUMBIA HEIL","MN"
"9281","PICKERINSTON","OH"
"9282","STAEN ISLAND","NY"
"9283","INDIAN TRIAL","NC"
"9284","VIRGINIA BEACH","VT"
"9285","GOVELTRY","OH"
"9286","SHESAPENCE","VA"
"9287","NASHVILLE ","TN"
"9288","KAILUSA","HI"
"9289","ROCVILLE","MD"
"9290","PEMBROKES PINES","FL"
"9291","STATAVILLE","NC"
"9292","MILTON","NC"
"9293","WHARTON ","NJ"
"9294","NEW FLORENCE","PA"
"9295","LONG WOOD","FL"
"9296","POERIA","AZ"
"9297","HOWEL","NJ"
"9298","SCARDALE","NY"
"9299","NORTH TOHAWANK","NY"
"9300","RANDALL","MT"
"9301","NORTHLEBORO","MD"
"9302","GUANTES PASES","OR"
"9303","OLAWAE","KS"
"9304","WATCHONG","NJ"
"9305","EXCELSIOR SPRING","MO"
"9306","ED WARDSVILLE","PA"
"9307","BRAGG","NC"
"9308","WICHESTER","CA"
"9309","CAPTIUA","FL"
"9310","QUEENSBURY","FL"
"9311","MAWN","GA"
"9312","ETNA GREEN","IN"
"9313","SAN LEANDRO ","CA"
"9314","FISTED","VA"
"9315","TIPPCITY","OH"
"9316","MADISON VILLE","LA"
"9317","WINNE","FL"
"9318","SAINT JONES","NY"
"9319","AÑASCO","PR"
"9320","STARK","FL"
"9321","PEPIN","WA"
"9322","LINCOLN VILLE","ME"
"9323","SAINT CLAIR SHORES","MS"
"9324","INTERCESSION","FL"
"9325","OVIENDO","FL"
"9326","DAYTON","FL"
"9327","SUN CITY ","FL"
"9328","GREENSBURG","NY"
"9329","COPAC","MI"
"9330","LAURA","OH"
"9331","STODDARD","WI"
"9332","MANVILLE","RI"
"9333","BROOM FIEELD","CO"
"9334","AYEN","MA"
"9335","NEW JERSEY","NY"
"9336","WHITE HOUSE","OH"
"9337","GREENEVILL","TN"
"9338","STOREHAM","ME"
"9339","CALISTIER","NY"
"9340","MAUAVRE","OH"
"9341","FREEMONT","OH"
"9342","STAMFORD ","FL"
"9343","BRINFIELD","MD"
"9344","MENOPARK","CA"
"9345","BILLERRCA","MA"
"9346","SABATTIS","ME"
"9347","WILSON","MI"
"9348","SMYONA","GA"
"9349","SNOGUALMIE","WA"
"9350","NEW ROCHILLE","NY"
"9351","ORANGE CITY ","FL"
"9352","BREMEA","GA"
"9353","KEY LAND","FL"
"9354","GRAU LAKE","MI"
"9355","ALMA CENTER","WI"
"9356","PALM CITY ","FL"
"9357","BOOTHEWYN","PA"
"9358","KISSIMMEE","DC"
"9359","SHINGLE SPRINGS","CO"
"9360","LEPORTE","IN"
"9361","HAVENTOWN","PA"
"9362","REMSENBURG","NY"
"9363","HOGENSVILLE","GA"
"9364","PERRY","MO"
"9365","ROCKYMOUNT","NC"
"9366","STILA","AR"
"9367","HUNTASTON","NY"
"9368","WIKY","PA"
"9369","SRERVILLE","GA"
"9370","NORTH KINGSTON","RI"
"9371","HOMESTEAD ","FL"
"9372","GROSSE PTE FARMS","MI"
"9373","CUPERUNO","CA"
"9374","CLIFTON SPYS","NY"
"9375","CHELTENHAM","MD"
"9376","EAST CREEWICH","FL"
"9377","ANGUSTA","GA"
"9378","REYNOLDS","OH"
"9379","HUNLOCKGREEK","PA"
"9380","FORT WAYNE","ID"
"9381","RIVERBEAD","NY"
"9382","MORGANTOWN","WI"
"9383","WELLSVILLE","MO"
"9384","NESCONSIT","NY"
"9385","RIMROCK","AZ"
"9386","CHARLOTTE ","NC"
"9387","EAST BRICKWATER","MD"
"9388","LANCOSTA","PA"
"9389","BASKING RIDGE","NY"
"9390","JENSEN BEACHG ","FL"
"9391","FAYAVILLE","NC"
"9392","SAINT AUGUSTUS","FL"
"9393","VIEQUEZ","PR"
"9394","BARLINGTON","WA"
"9395","FRIDAY HARBOUR","WA"
"9396","FIPP CITY","OH"
"9397","SOUTH PETERSBURG","FL"
"9398","SAINT PETERSBURG","DC"
"9399","LOCKPORT","NM"
"9400","HILLSBOROGH","NJ"
"9401","SANTA ANA ","CA"
"9402","MAPLEWOOD","FL"
"9403","NEW CASTLE","CA"
"9404","ORANGE ","CT"
"9405","JANES VILLE","WI"
"9406","STDUGHTON","WI"
"9407","CHINA SPRING","OH"
"9408","ALBUQUERQUE ","NM"
"9409","MIAMIA","FL"
"9410","PEMBROLE PINES","FL"
"9411","WISDHAM","ME"
"9412","SAWTHORNE","CA"
"9413","VASHAN","WA"
"9414","BURANGAME","CA"
"9415","DUNNELLEN","FL"
"9416","KALOMIA","WA"
"9417","VALE","NC"
"9418","PORT ORANGE","DE"
"9419","KIDDER","MO"
"9420","MOLANVILLE","TX"
"9421","LAWADALE","CA"
"9422","SANTAN VALLEY","AZ"
"9423","SAINT JOHN","FL"
"9424","ALGOHA","WA"
"9425","GLADYS","VA"
"9426","CLAFLIN","KS"
"9427","CALVIA","CT"
"9428","CAMATILLO","CA"
"9429","OWOSSU","MI"
"9430","WATERLEY","CA"
"9431","MADEIRA BEACH ","FL"
"9432","STERLING HEIGHTS","MN"
"9433","BIRCH RUM","MI"
"9434","OREMOS","MI"
"9435","MILTON","IL"
"9436","CUMMING ","GA"
"9437","CROSVILLE","TN"
"9438","ZEBULOU","NC"
"9439","WNUNNKEE","WI"
"9440","OVERLAND PRAK","KS"
"9441","MACAMB","MI"
"9442","SELINS GROVE","PA"
"9443","APOLLO BEACH","DC"
"9444","WAXHOW","NC"
"9445","JASPER ","AL"
"9446","NAPLES ","FL"
"9447","GOLDEN VALLEY","MD"
"9448","LOXCUHATCHEE","FL"
"9449","HADDON","NJ"
"9450","VISOLIA","CA"
"9451","DAVENPORT ","IA"
